"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Duration"
"13:22:51,6522198","main.exe","1852","CreateFile","C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000207"
"13:22:51,6523013","main.exe","1852","CreateFile","C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000127"
"13:22:51,6527559","main.exe","1852","CreateFile","C:\Program Files\Git\cmd\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000231"
"13:22:51,6528252","main.exe","1852","CreateFile","C:\Program Files\Git\cmd\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000131"
"13:22:51,6532151","main.exe","1852","CreateFile","C:\Program Files\NVIDIA Corporation\Nsight Compute 2024.2.1\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000176"
"13:22:51,6532719","main.exe","1852","CreateFile","C:\Program Files\NVIDIA Corporation\Nsight Compute 2024.2.1\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000153"
"13:22:51,6535052","main.exe","1852","CreateFile","C:\Program Files\Docker\Docker\resources\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000165"
"13:22:51,6535957","main.exe","1852","CreateFile","C:\Program Files\Docker\Docker\resources\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000154"
"13:22:51,6537213","main.exe","1852","CreateFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000144"
"13:22:51,6537434","main.exe","1852","QueryBasicInformationFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","CreationTime: 17.09.2024 21:11:38, LastAccessTime: 26.12.2024 13:22:32, LastWriteTime: 07.08.2024 13:02:38, ChangeTime: 17.09.2024 21:12:02, FileAttributes: A","0.0000022"
"13:22:51,6537507","main.exe","1852","CloseFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","","0.0000052"
"13:22:51,6538750","main.exe","1852","CreateFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000269"
"13:22:51,6538864","main.exe","1852","CreateFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000211"
"13:22:51,6539097","main.exe","1852","QueryBasicInformationFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","CreationTime: 17.09.2024 21:11:38, LastAccessTime: 26.12.2024 13:22:32, LastWriteTime: 07.08.2024 13:02:38, ChangeTime: 17.09.2024 21:12:02, FileAttributes: A","0.0000023"
"13:22:51,6539178","main.exe","1852","CloseFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","","0.0000256"
"13:22:51,6539182","main.exe","1852","CreateFileMapping","C:\Compilers\mingw64\bin\libwinpthread-1.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE","0.0000033"
"13:22:51,6539645","main.exe","1852","CreateFileMapping","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","SyncType: SyncTypeOther","0.0000016"
"13:22:51,6540614","main.exe","1852","CreateFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000201"
"13:22:51,6540764","main.exe","1852","Load Image","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","Image Base: 0x7ffea75c0000, Image Size: 0x20000","0.0000000"
"13:22:51,6540939","main.exe","1852","CreateFileMapping","C:\Compilers\mingw64\bin\libwinpthread-1.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE","0.0000046"
"13:22:51,6541175","main.exe","1852","CreateFileMapping","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","SyncType: SyncTypeOther","0.0000012"
"13:22:51,6541243","main.exe","1852","CloseFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","","0.0000071"
"13:22:51,6541956","main.exe","1852","Load Image","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","Image Base: 0x11aca140000, Image Size: 0x20000","0.0000000"
"13:22:51,6542140","main.exe","1852","CloseFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","","0.0000220"
"13:22:51,6544339","main.exe","1852","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","REPARSE","Desired Access: Read","0.0000080"
"13:22:51,6544494","main.exe","1852","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","SUCCESS","Desired Access: Read","0.0000060"
"13:22:51,6544646","main.exe","1852","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\(Default)","SUCCESS","Type: REG_SZ, Length: 18, Data: 00060305","0.0000032"
"13:22:51,6544731","main.exe","1852","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\000603xx","SUCCESS","Type: REG_SZ, Length: 26, Data: kernel32.dll","0.0000018"
"13:22:51,6547247","main.exe","1852","QueryNameInformationFile","D:\Documents\C++\os_labs\3\src\build\main.exe","SUCCESS","Name: \Documents\C++\os_labs\3\src\build\main.exe","0.0000046"
"13:22:58,3756892","main.exe","1852","CreateFile","D:\Documents\C++\os_labs\3\src\build\file.txt","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","0.0008748"
"13:22:58,3757511","main.exe","1852","QueryBasicInformationFile","D:\Documents\C++\os_labs\3\src\build\file.txt","SUCCESS","CreationTime: 26.12.2024 13:22:19, LastAccessTime: 26.12.2024 13:22:19, LastWriteTime: 26.12.2024 13:22:19, ChangeTime: 26.12.2024 13:22:19, FileAttributes: A","0.0000025"
"13:22:58,3757641","main.exe","1852","FileSystemControl","D:\Documents\C++\os_labs\3\src\build\file.txt","INVALID DEVICE REQUEST","Control: 0x90390 (Device:0x9 Function:228 Method: 0)","0.0000056"
"13:22:58,3757773","main.exe","1852","QueryAttributeInformationVolume","D:\Documents\C++\os_labs\3\src\build\file.txt","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS","0.0000014"
"13:22:58,3767143","main.exe","1852","QueryOpen","D:\Documents\C++\os_labs\3\src\build\child.exe","SUCCESS","CreationTime: 26.12.2024 13:22:32, LastAccessTime: 26.12.2024 13:22:33, LastWriteTime: 26.12.2024 13:22:33, ChangeTime: 26.12.2024 13:22:33, AllocationSize: 135 168, EndOfFile: 133 372, FileAttributes: A","0.0000060"
"13:22:58,3767837","main.exe","1852","QueryOpen","D:\Documents\C++\os_labs\3\src\build\child.exe","SUCCESS","CreationTime: 26.12.2024 13:22:32, LastAccessTime: 26.12.2024 13:22:33, LastWriteTime: 26.12.2024 13:22:33, ChangeTime: 26.12.2024 13:22:33, AllocationSize: 135 168, EndOfFile: 133 372, FileAttributes: A","0.0000036"
"13:22:58,3769519","main.exe","1852","Load Image","C:\Windows\System32\sechost.dll","SUCCESS","Image Base: 0x7ffecee70000, Image Size: 0x9f000","0.0000000"
"13:22:58,3771159","main.exe","1852","Load Image","C:\Windows\System32\rpcrt4.dll","SUCCESS","Image Base: 0x7ffed0c40000, Image Size: 0x123000","0.0000000"
"13:22:58,3772639","main.exe","1852","Load Image","C:\Windows\System32\bcrypt.dll","SUCCESS","Image Base: 0x7ffece4f0000, Image Size: 0x27000","0.0000000"
"13:22:58,3775032","main.exe","1852","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys","0.0000106"
"13:22:58,3775202","main.exe","1852","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\child.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys","0.0000042"
"13:22:58,3775295","main.exe","1852","RegOpenKey","HKLM\Software\Microsoft\Wow64\x86\xtajit","NAME NOT FOUND","Desired Access: Query Value","0.0000036"
"13:22:58,3776092","main.exe","1852","CreateFile","D:\Documents\C++\os_labs\3\src\build\child.exe","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0172111"
"13:22:58,3776671","main.exe","1852","QueryBasicInformationFile","D:\Documents\C++\os_labs\3\src\build\child.exe","SUCCESS","CreationTime: 26.12.2024 13:22:32, LastAccessTime: 26.12.2024 13:22:33, LastWriteTime: 26.12.2024 13:22:33, ChangeTime: 26.12.2024 13:22:33, FileAttributes: A","0.0000023"
"13:22:58,3776797","main.exe","1852","FileSystemControl","D:\Documents\C++\os_labs\3\src\build\child.exe","INVALID DEVICE REQUEST","Control: 0x90390 (Device:0x9 Function:228 Method: 0)","0.0000044"
"13:22:58,3776917","main.exe","1852","QueryAttributeInformationVolume","D:\Documents\C++\os_labs\3\src\build\child.exe","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS","0.0000013"
"13:22:58,3948375","main.exe","1852","CreateFileMapping","D:\Documents\C++\os_labs\3\src\build\child.exe","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE","0.0000034"
"13:22:58,3948487","main.exe","1852","QueryStandardInformationFile","D:\Documents\C++\os_labs\3\src\build\child.exe","SUCCESS","AllocationSize: 135 168, EndOfFile: 133 372, NumberOfLinks: 1, DeletePending: False, Directory: False","0.0000023"
"13:22:58,3949430","main.exe","1852","CreateFileMapping","D:\Documents\C++\os_labs\3\src\build\child.exe","SUCCESS","SyncType: SyncTypeOther","0.0000020"
"13:22:58,3949727","main.exe","1852","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\child.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys","0.0000064"
"13:22:58,3949960","main.exe","1852","QuerySecurityFile","D:\Documents\C++\os_labs\3\src\build\child.exe","SUCCESS","Information: Label","0.0000036"
"13:22:58,3950293","main.exe","1852","QueryNameInformationFile","D:\Documents\C++\os_labs\3\src\build\child.exe","SUCCESS","Name: \Documents\C++\os_labs\3\src\build\child.exe","0.0000026"
"13:22:58,4007413","main.exe","1852","WriteFile","C:\Program Files\Riot Vanguard\Logs\vgk_2024-12-26_12-00-07.log","SUCCESS","Offset: 286 674, Length: 112","0.0000157"
"13:22:58,4007657","main.exe","1852","FlushBuffersFile","C:\Program Files\Riot Vanguard\Logs\vgk_2024-12-26_12-00-07.log","SUCCESS","","0.0005391"
"13:22:58,4007824","main.exe","1852","WriteFile","C:\Program Files\Riot Vanguard\Logs\vgk_2024-12-26_12-00-07.log","SUCCESS","Offset: 282 624, Length: 8 192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001699"
"13:22:58,4013912","main.exe","1852","RegOpenKey","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3625250397-663208371-1183754527-1001","SUCCESS","Desired Access: All Access","0.0000083"
"13:22:58,4014107","main.exe","1852","RegQueryValue","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3625250397-663208371-1183754527-1001\\Device\HarddiskVolume2\Documents\C++\os_labs\3\src\build\child.exe","NAME NOT FOUND","Length: 40","0.0000075"
"13:22:58,4014260","main.exe","1852","RegCloseKey","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3625250397-663208371-1183754527-1001","SUCCESS","","0.0000015"
"13:22:58,4014352","main.exe","1852","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager\BAM","REPARSE","Desired Access: Query Value","0.0000047"
"13:22:58,4014454","main.exe","1852","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\BAM","NAME NOT FOUND","Desired Access: Query Value","0.0000044"
"13:22:58,4014732","main.exe","1852","Process Create","D:\Documents\C++\os_labs\3\src\build\child.exe","SUCCESS","PID: 17244, Command line: child.exe","0.0000000"
"13:22:58,4015184","main.exe","1852","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\AppCertDlls","REPARSE","Desired Access: Query Value","0.0000041"
"13:22:58,4015267","main.exe","1852","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\AppCertDlls","NAME NOT FOUND","Desired Access: Query Value","0.0000033"
"13:22:58,4015428","main.exe","1852","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","REPARSE","Desired Access: Query Value, Set Value","0.0000026"
"13:22:58,4015494","main.exe","1852","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","NAME NOT FOUND","Desired Access: Query Value, Set Value","0.0000031"
"13:22:58,4015569","main.exe","1852","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers","SUCCESS","Desired Access: Query Value","0.0000086"
"13:22:58,4015707","main.exe","1852","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers\TransparentEnabled","NAME NOT FOUND","Length: 80","0.0000035"
"13:22:58,4015773","main.exe","1852","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers\AuthenticodeEnabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","0.0000018"
"13:22:58,4015844","main.exe","1852","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers","SUCCESS","","0.0000012"
"13:22:58,4015943","main.exe","1852","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers","NAME NOT FOUND","Desired Access: Query Value","0.0000059"
"13:22:58,4016441","main.exe","1852","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","Desired Access: Query Value","0.0000049"
"13:22:58,4016544","main.exe","1852","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache","SUCCESS","Type: REG_SZ, Length: 120, Data: C:\Users\MegaComp\AppData\Local\Microsoft\Windows\INetCache","0.0000032"
"13:22:58,4016636","main.exe","1852","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","","0.0000036"
"13:22:58,4016804","main.exe","1852","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion","SUCCESS","Desired Access: Enumerate Sub Keys","0.0000042"
"13:22:58,4016926","main.exe","1852","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Query Value","0.0000032"
"13:22:58,4017022","main.exe","1852","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\D:\Documents\C++\os_labs\3\src\build\child.exe","NAME NOT FOUND","Length: 16","0.0000031"
"13:22:58,4017099","main.exe","1852","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","","0.0000011"
"13:22:58,4017273","main.exe","1852","QuerySecurityFile","D:\Documents\C++\os_labs\3\src\build\child.exe","SUCCESS","Information: Owner, Group, DACL, SACL, Label, Attribute, Process Trust Label, 0x100","0.0000035"
"13:22:58,4018458","main.exe","1852","CreateFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened","0.0000266"
"13:22:58,4018913","main.exe","1852","QueryBasicInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","CreationTime: 13.11.2024 19:43:28, LastAccessTime: 26.12.2024 13:22:51, LastWriteTime: 13.11.2024 19:43:28, ChangeTime: 13.11.2024 22:29:25, FileAttributes: A","0.0000025"
"13:22:58,4019013","main.exe","1852","CloseFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","","0.0000058"
"13:22:58,4019380","main.exe","1852","QueryBasicInformationFile","D:\Documents\C++\os_labs\3\src\build\child.exe","SUCCESS","CreationTime: 26.12.2024 13:22:32, LastAccessTime: 26.12.2024 13:22:33, LastWriteTime: 26.12.2024 13:22:33, ChangeTime: 26.12.2024 13:22:33, FileAttributes: A","0.0000029"
"13:22:58,4019731","main.exe","1852","QueryBasicInformationFile","D:\Documents\C++\os_labs\3\src\build\child.exe","SUCCESS","CreationTime: 26.12.2024 13:22:32, LastAccessTime: 26.12.2024 13:22:33, LastWriteTime: 26.12.2024 13:22:33, ChangeTime: 26.12.2024 13:22:33, FileAttributes: A","0.0000014"
"13:22:58,4019870","main.exe","1852","QueryNameInformationFile","D:\Documents\C++\os_labs\3\src\build\child.exe","SUCCESS","Name: \Documents\C++\os_labs\3\src\build\child.exe","0.0000053"
"13:22:58,4021181","main.exe","1852","CreateFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000182"
"13:22:58,4021533","main.exe","1852","QueryStandardInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","AllocationSize: 4 075 520, EndOfFile: 4 075 290, NumberOfLinks: 2, DeletePending: False, Directory: False","0.0000023"
"13:22:58,4021619","main.exe","1852","QueryStandardInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","AllocationSize: 4 075 520, EndOfFile: 4 075 290, NumberOfLinks: 2, DeletePending: False, Directory: False","0.0000012"
"13:22:58,4021711","main.exe","1852","CreateFileMapping","C:\Windows\apppatch\sysmain.sdb","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE","0.0000024"
"13:22:58,4021805","main.exe","1852","QueryStandardInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","AllocationSize: 4 075 520, EndOfFile: 4 075 290, NumberOfLinks: 2, DeletePending: False, Directory: False","0.0000012"
"13:22:58,4021947","main.exe","1852","CreateFileMapping","C:\Windows\apppatch\sysmain.sdb","SUCCESS","SyncType: SyncTypeOther","0.0000010"
"13:22:58,4022311","main.exe","1852","QueryStandardInformationFile","D:\Documents\C++\os_labs\3\src\build\child.exe","SUCCESS","AllocationSize: 135 168, EndOfFile: 133 372, NumberOfLinks: 1, DeletePending: False, Directory: False","0.0000083"
"13:22:58,4022569","main.exe","1852","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Read","0.0000109"
"13:22:58,4022768","main.exe","1852","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\D:\Documents\C++\os_labs\3\src\build\child.exe","NAME NOT FOUND","Length: 1 024","0.0000030"
"13:22:58,4022879","main.exe","1852","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","","0.0000024"
"13:22:58,4023008","main.exe","1852","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Read","0.0000047"
"13:22:58,4023118","main.exe","1852","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\D:\Documents\C++\os_labs\3\src\build\child.exe","NAME NOT FOUND","Length: 1 024","0.0000033"
"13:22:58,4023211","main.exe","1852","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","","0.0000016"
"13:22:58,4023296","main.exe","1852","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Custom\child.exe","NAME NOT FOUND","Desired Access: Read","0.0000051"
"13:22:58,4024132","main.exe","1852","QueryStandardInformationFile","D:\Documents\C++\os_labs\3\src\build\child.exe","SUCCESS","AllocationSize: 135 168, EndOfFile: 133 372, NumberOfLinks: 1, DeletePending: False, Directory: False","0.0000020"
"13:22:58,4024243","main.exe","1852","CreateFileMapping","D:\Documents\C++\os_labs\3\src\build\child.exe","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE","0.0000022"
"13:22:58,4024342","main.exe","1852","QueryStandardInformationFile","D:\Documents\C++\os_labs\3\src\build\child.exe","SUCCESS","AllocationSize: 135 168, EndOfFile: 133 372, NumberOfLinks: 1, DeletePending: False, Directory: False","0.0000010"
"13:22:58,4024493","main.exe","1852","CreateFileMapping","D:","SUCCESS","SyncType: SyncTypeOther","0.0000010"
"13:22:58,4028645","main.exe","1852","CloseFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","","0.0000090"
"13:22:58,4029493","main.exe","1852","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS","Desired Access: Read","0.0000093"
"13:22:58,4029645","main.exe","1852","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\PreferExternalManifest","NAME NOT FOUND","Length: 20","0.0000028"
"13:22:58,4029727","main.exe","1852","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS","","0.0000011"
"13:22:58,4030256","main.exe","1852","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","0.0000068"
"13:22:58,4030477","main.exe","1852","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached\MachineLanguageConfiguration","NAME NOT FOUND","Desired Access: Read","0.0000058"
"13:22:58,4030608","main.exe","1852","RegCloseKey","HKCU","SUCCESS","","0.0000012"
"13:22:58,4030692","main.exe","1852","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read","0.0000050"
"13:22:58,4030814","main.exe","1852","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","0.0000025"
"13:22:58,4030899","main.exe","1852","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read","0.0000039"
"13:22:58,4030987","main.exe","1852","RegOpenKey","HKCU\Control Panel\Desktop\LanguageConfiguration","NAME NOT FOUND","Desired Access: Read","0.0000023"
"13:22:58,4031061","main.exe","1852","RegCloseKey","HKCU","SUCCESS","","0.0000010"
"13:22:58,4031136","main.exe","1852","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read","0.0000024"
"13:22:58,4031254","main.exe","1852","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","0.0000023"
"13:22:58,4031330","main.exe","1852","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read","0.0000020"
"13:22:58,4031394","main.exe","1852","RegOpenKey","HKCU\Control Panel\Desktop","SUCCESS","Desired Access: Read","0.0000024"
"13:22:58,4031479","main.exe","1852","RegQueryValue","HKCU\Control Panel\Desktop\PreferredUILanguages","NAME NOT FOUND","Length: 12","0.0000034"
"13:22:58,4031569","main.exe","1852","RegCloseKey","HKCU\Control Panel\Desktop","SUCCESS","","0.0000011"
"13:22:58,4031625","main.exe","1852","RegCloseKey","HKCU","SUCCESS","","0.0000120"
"13:22:58,4031853","main.exe","1852","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read","0.0000044"
"13:22:58,4031972","main.exe","1852","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","0.0000036"
"13:22:58,4032067","main.exe","1852","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS","Desired Access: Read","0.0000031"
"13:22:58,4032153","main.exe","1852","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","BUFFER OVERFLOW","Length: 12","0.0000021"
"13:22:58,4032215","main.exe","1852","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","SUCCESS","Type: REG_MULTI_SZ, Length: 12, Data: ru-RU","0.0000022"
"13:22:58,4032306","main.exe","1852","RegCloseKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS","","0.0000014"
"13:22:58,4032371","main.exe","1852","RegCloseKey","HKCU","SUCCESS","","0.0000011"
"13:22:58,4032452","main.exe","1852","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read","0.0000025"
"13:22:58,4032538","main.exe","1852","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","0.0000024"
"13:22:58,4032617","main.exe","1852","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read","0.0000024"
"13:22:58,4032684","main.exe","1852","RegOpenKey","HKCU\Control Panel\Desktop","SUCCESS","Desired Access: Read","0.0000020"
"13:22:58,4032747","main.exe","1852","RegQueryValue","HKCU\Control Panel\Desktop\PreferredUILanguages","NAME NOT FOUND","Length: 12","0.0000028"
"13:22:58,4032822","main.exe","1852","RegCloseKey","HKCU\Control Panel\Desktop","SUCCESS","","0.0000009"
"13:22:58,4032879","main.exe","1852","RegCloseKey","HKCU","SUCCESS","","0.0000010"
