"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Duration"
"13:29:51,4295221","control.exe","17676","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64\000000000007","SUCCESS","","0.0000010"
"13:29:51,4295273","control.exe","17676","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries64","SUCCESS","","0.0000008"
"13:29:51,4295335","control.exe","17676","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters","SUCCESS","","0.0000009"
"13:29:51,4295434","control.exe","17676","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","0.0000009"
"13:29:51,4295492","control.exe","17676","RegOpenKey","HKLM\System\CurrentControlSet\Services\Winsock2\Parameters","REPARSE","Desired Access: Query Value","0.0000029"
"13:29:51,4295564","control.exe","17676","RegOpenKey","HKLM\System\CurrentControlSet\Services\Winsock2\Parameters","SUCCESS","Desired Access: Query Value","0.0000025"
"13:29:51,4295643","control.exe","17676","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Ws2_32NumHandleBuckets","NAME NOT FOUND","Length: 16","0.0000017"
"13:29:51,4295704","control.exe","17676","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Ws2_32SpinCount","NAME NOT FOUND","Length: 16","0.0000014"
"13:29:51,4295768","control.exe","17676","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters","SUCCESS","","0.0000010"
"13:29:51,4299305","control.exe","17676","CreateFile","C:\Windows\System32\mswsock.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000162"
"13:29:51,4299646","control.exe","17676","QueryBasicInformationFile","C:\Windows\System32\mswsock.dll","SUCCESS","CreationTime: 18.12.2023 14:58:00, LastAccessTime: 26.12.2024 13:29:50, LastWriteTime: 18.12.2023 14:58:01, ChangeTime: 11.12.2024 6:57:23, FileAttributes: A","0.0000030"
"13:29:51,4299746","control.exe","17676","CloseFile","C:\Windows\System32\mswsock.dll","SUCCESS","","0.0000073"
"13:29:51,4300712","control.exe","17676","CreateFile","C:\Windows\System32\mswsock.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000197"
"13:29:51,4301095","control.exe","17676","CreateFileMapping","C:\Windows\System32\mswsock.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE","0.0000036"
"13:29:51,4301287","control.exe","17676","CreateFileMapping","C:\Windows\System32\mswsock.dll","SUCCESS","SyncType: SyncTypeOther","0.0000011"
"13:29:51,4302894","control.exe","17676","Load Image","C:\Windows\System32\mswsock.dll","SUCCESS","Image Base: 0x7ffecdb50000, Image Size: 0x6a000","0.0000000"
"13:29:51,4303051","control.exe","17676","QueryNameInformationFile","C:\Windows\System32\mswsock.dll","SUCCESS","Name: \Windows\System32\mswsock.dll","0.0000042"
"13:29:51,4307837","control.exe","17676","CreateFile","C:\Windows\System32\mswsock.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000204"
"13:29:51,4322044","control.exe","17676","CloseFile","C:\Windows\System32\mswsock.dll","SUCCESS","","0.0000098"
"13:29:51,4322790","control.exe","17676","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","0.0000028"
"13:29:51,4322914","control.exe","17676","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Services\WinSock2\Parameters","REPARSE","Desired Access: Read","0.0000046"
"13:29:51,4323030","control.exe","17676","RegOpenKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters","SUCCESS","Desired Access: Read","0.0000047"
"13:29:51,4323155","control.exe","17676","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\DisableSockPollConnFailureReturn","NAME NOT FOUND","Length: 16","0.0000024"
"13:29:51,4323254","control.exe","17676","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters","SUCCESS","","0.0000012"
"13:29:51,4323583","control.exe","17676","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","0.0000013"
"13:29:51,4323658","control.exe","17676","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Services\Winsock\Parameters","REPARSE","Desired Access: Read","0.0000034"
"13:29:51,4323741","control.exe","17676","RegOpenKey","HKLM\System\CurrentControlSet\Services\Winsock\Parameters","SUCCESS","Desired Access: Read","0.0000036"
"13:29:51,4323836","control.exe","17676","RegQueryValue","HKLM\System\CurrentControlSet\Services\Winsock\Parameters\Transports","BUFFER OVERFLOW","Length: 12","0.0000021"
"13:29:51,4323905","control.exe","17676","RegQueryValue","HKLM\System\CurrentControlSet\Services\Winsock\Parameters\Transports","SUCCESS","Type: REG_MULTI_SZ, Length: 82, Data: Tcpip, Tcpip6, afunix, Psched, vmbus, RFCOMM","0.0000019"
"13:29:51,4324002","control.exe","17676","RegCloseKey","HKLM\System\CurrentControlSet\Services\Winsock\Parameters","SUCCESS","","0.0000013"
"13:29:51,4324087","control.exe","17676","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","0.0000009"
"13:29:51,4324148","control.exe","17676","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock","REPARSE","Desired Access: Read","0.0000024"
"13:29:51,4324219","control.exe","17676","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock","SUCCESS","Desired Access: Read","0.0000036"
"13:29:51,4324316","control.exe","17676","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock\Mapping","BUFFER OVERFLOW","Length: 12","0.0000027"
"13:29:51,4324384","control.exe","17676","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock\Mapping","SUCCESS","Type: REG_BINARY, Length: 104, Data: 08 00 00 00 03 00 00 00 02 00 00 00 01 00 00 00","0.0000017"
"13:29:51,4324458","control.exe","17676","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock","SUCCESS","","0.0000013"
"13:29:51,4324528","control.exe","17676","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","0.0000009"
"13:29:51,4324589","control.exe","17676","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Winsock","REPARSE","Desired Access: Read","0.0000022"
"13:29:51,4324656","control.exe","17676","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Winsock","SUCCESS","Desired Access: Read","0.0000031"
"13:29:51,4324738","control.exe","17676","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Winsock\Mapping","BUFFER OVERFLOW","Length: 12","0.0000022"
"13:29:51,4324800","control.exe","17676","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Winsock\Mapping","SUCCESS","Type: REG_BINARY, Length: 104, Data: 08 00 00 00 03 00 00 00 17 00 00 00 01 00 00 00","0.0000017"
"13:29:51,4324864","control.exe","17676","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Winsock","SUCCESS","","0.0000010"
"13:29:51,4324922","control.exe","17676","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","0.0000008"
"13:29:51,4324978","control.exe","17676","RegOpenKey","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock","REPARSE","Desired Access: Read","0.0000020"
"13:29:51,4325040","control.exe","17676","RegOpenKey","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock","SUCCESS","Desired Access: Read","0.0000032"
"13:29:51,4325128","control.exe","17676","RegQueryValue","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock\Mapping","BUFFER OVERFLOW","Length: 12","0.0000019"
"13:29:51,4325192","control.exe","17676","RegQueryValue","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock\Mapping","SUCCESS","Type: REG_BINARY, Length: 20, Data: 01 00 00 00 03 00 00 00 01 00 00 00 01 00 00 00","0.0000019"
"13:29:51,4325261","control.exe","17676","RegCloseKey","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock","SUCCESS","","0.0000010"
"13:29:51,4325317","control.exe","17676","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","0.0000009"
"13:29:51,4325400","control.exe","17676","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Services\Winsock\Setup Migration\Providers","REPARSE","Desired Access: Read","0.0000023"
"13:29:51,4325470","control.exe","17676","RegOpenKey","HKLM\System\CurrentControlSet\Services\Winsock\Setup Migration\Providers","SUCCESS","Desired Access: Read","0.0000039"
"13:29:51,4325564","control.exe","17676","RegQueryKey","HKLM\System\CurrentControlSet\Services\Winsock\Setup Migration\Providers","SUCCESS","Query: HandleTags, HandleTags: 0x0","0.0000009"
"13:29:51,4325620","control.exe","17676","RegOpenKey","HKLM\System\CurrentControlSet\Services\Winsock\Setup Migration\Providers\afunix","SUCCESS","Desired Access: Read","0.0000018"
"13:29:51,4325684","control.exe","17676","RegQueryValue","HKLM\System\CurrentControlSet\Services\Winsock\Setup Migration\Providers\afunix\WinSock 2.0 Provider ID","SUCCESS","Type: REG_BINARY, Length: 16, Data: D9 43 09 A0 2E 9C 33 46 9B 59 00 57 A3 16 09 94","0.0000016"
"13:29:51,4325754","control.exe","17676","RegCloseKey","HKLM\System\CurrentControlSet\Services\Winsock\Setup Migration\Providers\afunix","SUCCESS","","0.0000011"
"13:29:51,4325813","control.exe","17676","RegCloseKey","HKLM\System\CurrentControlSet\Services\Winsock\Setup Migration\Providers","SUCCESS","","0.0000008"
"13:29:51,4325874","control.exe","17676","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","0.0000009"
"13:29:51,4325933","control.exe","17676","RegOpenKey","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock","REPARSE","Desired Access: Read","0.0000022"
"13:29:51,4326023","control.exe","17676","RegOpenKey","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock","SUCCESS","Desired Access: Read","0.0000021"
"13:29:51,4326093","control.exe","17676","RegQueryValue","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock\MinSockaddrLength","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2","0.0000018"
"13:29:51,4326152","control.exe","17676","RegQueryValue","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock\MaxSockaddrLength","SUCCESS","Type: REG_DWORD, Length: 4, Data: 110","0.0000013"
"13:29:51,4326203","control.exe","17676","RegQueryValue","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock\UseDelayedAcceptance","NAME NOT FOUND","Length: 16","0.0000014"
"13:29:51,4326263","control.exe","17676","RegQueryValue","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock\HelperDllName","SUCCESS","Type: REG_EXPAND_SZ, Length: 68, Data: %SystemRoot%\system32\wshunix.dll","0.0000016"
"13:29:51,4328132","control.exe","17676","CreateFile","C:\Windows\System32\wshunix.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000133"
"13:29:51,4328427","control.exe","17676","QueryBasicInformationFile","C:\Windows\System32\wshunix.dll","SUCCESS","CreationTime: 07.12.2019 12:09:05, LastAccessTime: 26.12.2024 13:29:50, LastWriteTime: 07.12.2019 12:09:05, ChangeTime: 11.12.2024 6:57:24, FileAttributes: A","0.0000030"
"13:29:51,4328523","control.exe","17676","CloseFile","C:\Windows\System32\wshunix.dll","SUCCESS","","0.0000053"
"13:29:51,4329458","control.exe","17676","CreateFile","C:\Windows\System32\wshunix.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000200"
"13:29:51,4329846","control.exe","17676","CreateFileMapping","C:\Windows\System32\wshunix.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE","0.0000032"
"13:29:51,4330034","control.exe","17676","CreateFileMapping","C:\Windows\System32\wshunix.dll","SUCCESS","SyncType: SyncTypeOther","0.0000012"
"13:29:51,4331659","control.exe","17676","Load Image","C:\Windows\System32\wshunix.dll","SUCCESS","Image Base: 0x7ffea6550000, Image Size: 0x7000","0.0000000"
"13:29:51,4331849","control.exe","17676","QueryNameInformationFile","C:\Windows\System32\wshunix.dll","SUCCESS","Name: \Windows\System32\wshunix.dll","0.0000049"
"13:29:51,4337233","control.exe","17676","CreateFile","C:\Windows\System32\wshunix.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000205"
"13:29:51,4348229","control.exe","17676","CloseFile","C:\Windows\System32\wshunix.dll","SUCCESS","","0.0000092"
"13:29:51,4348771","control.exe","17676","RegCloseKey","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock","SUCCESS","","0.0000046"
"13:29:51,4349791","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 359 872, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002093"
"13:29:51,4351988","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 339 392, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002388"
"13:29:51,4356647","control.exe","17676","CreateFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.0","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000194"
"13:29:51,4357096","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 221 184, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0000966"
"13:29:51,4358141","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 212 992, Length: 20 480, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001606"
"13:29:51,4360918","control.exe","17676","CreateFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.0","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Created","0.0001349"
"13:29:51,4362399","control.exe","17676","CloseFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.0","SUCCESS","","0.0000195"
"13:29:51,4364306","control.exe","17676","CreateFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.0\socket","SUCCESS","Desired Access: Write Data/Add File, Delete, Disposition: Create, Options: Non-Directory File, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: 0, OpenResult: Created","0.0001572"
"13:29:51,4365991","control.exe","17676","CloseFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.0\socket","SUCCESS","","0.0000200"
"13:29:51,4368003","control.exe","17676","CreateFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.0\socket","SUCCESS","Desired Access: Write Data/Add File, Disposition: Open, Options: Non-Directory File, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000218"
"13:29:51,4368286","control.exe","17676","CloseFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.0\socket","SUCCESS","","0.0000050"
"13:29:51,4370140","control.exe","17676","CreateFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.0\socket","SUCCESS","Desired Access: Read Attributes, Delete, Disposition: Open, Options: Non-Directory File, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000399"
"13:29:51,4370648","control.exe","17676","QueryAttributeTagFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.0\socket","SUCCESS","Attributes: ARP, ReparseTag: 0x80000023","0.0000033"
"13:29:51,4370774","control.exe","17676","CloseFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.0\socket","SUCCESS","","0.0000052"
"13:29:51,4371651","control.exe","17676","CreateFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.0\socket","REPARSE","Desired Access: Delete, Disposition: Open, Options: Non-Directory File, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: <unknown>","0.0000155"
"13:29:51,4372500","control.exe","17676","CreateFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.0\socket","SUCCESS","Desired Access: Delete, Disposition: Open, Options: Non-Directory File, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000161"
"13:29:51,4372763","control.exe","17676","SetDispositionInformationEx","C:\Users\MegaComp\AppData\Local\Temp\xdn0.0\socket","SUCCESS","Flags: FILE_DISPOSITION_DELETE, FILE_DISPOSITION_POSIX_SEMANTICS, FILE_DISPOSITION_FORCE_IMAGE_SECTION_CHECK","0.0000082"
"13:29:51,4372904","control.exe","17676","CloseFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.0\socket","SUCCESS","","0.0000541"
"13:29:51,4373838","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 327 104, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001500"
"13:29:51,4375406","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 306 624, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002145"
"13:29:51,4379194","control.exe","17676","CreateFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.0","SUCCESS","Desired Access: Read Attributes, Delete, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000192"
"13:29:51,4379508","control.exe","17676","QueryAttributeTagFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.0","SUCCESS","Attributes: D, ReparseTag: 0x0","0.0000053"
"13:29:51,4379649","control.exe","17676","SetDispositionInformationEx","C:\Users\MegaComp\AppData\Local\Temp\xdn0.0","SUCCESS","Flags: FILE_DISPOSITION_DELETE, FILE_DISPOSITION_POSIX_SEMANTICS, FILE_DISPOSITION_FORCE_IMAGE_SECTION_CHECK","0.0000078"
"13:29:51,4379792","control.exe","17676","CloseFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.0","SUCCESS","","0.0000423"
"13:29:51,4381894","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 500 736, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0000966"
"13:29:51,4382930","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 492 544, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001709"
"13:29:57,0144732","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 451 584, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001627"
"13:29:57,0146519","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 717 824, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0000867"
"13:29:57,0147442","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 451 584, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001962"
"13:29:57,0150005","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 484 352, Length: 8 192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001812"
"13:29:57,0152427","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 123 904, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001516"
"13:29:57,0153999","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 123 904, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001578"
"13:29:57,0156706","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 499 712, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001065"
"13:29:57,0157905","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 471 040, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001659"
"13:29:57,0161755","control.exe","17676","CreateFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.1","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000200"
"13:29:57,0162762","control.exe","17676","CreateFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.1","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Created","0.0001133"
"13:29:57,0164019","control.exe","17676","CloseFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.1","SUCCESS","","0.0000164"
"13:29:57,0165350","control.exe","17676","CreateFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.1\socket","SUCCESS","Desired Access: Write Data/Add File, Delete, Disposition: Create, Options: Non-Directory File, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: 0, OpenResult: Created","0.0001196"
"13:29:57,0166644","control.exe","17676","CloseFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.1\socket","SUCCESS","","0.0000207"
"13:29:57,0168045","control.exe","17676","CreateFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.1\socket","SUCCESS","Desired Access: Write Data/Add File, Disposition: Open, Options: Non-Directory File, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000201"
"13:29:57,0168311","control.exe","17676","CloseFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.1\socket","SUCCESS","","0.0000051"
"13:29:57,0170097","control.exe","17676","CreateFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.1\socket","SUCCESS","Desired Access: Read Attributes, Delete, Disposition: Open, Options: Non-Directory File, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000428"
"13:29:57,0170638","control.exe","17676","QueryAttributeTagFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.1\socket","SUCCESS","Attributes: ARP, ReparseTag: 0x80000023","0.0000038"
"13:29:57,0170773","control.exe","17676","CloseFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.1\socket","SUCCESS","","0.0000053"
"13:29:57,0171702","control.exe","17676","CreateFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.1\socket","REPARSE","Desired Access: Delete, Disposition: Open, Options: Non-Directory File, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: <unknown>","0.0000173"
"13:29:57,0172822","control.exe","17676","CreateFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.1\socket","SUCCESS","Desired Access: Delete, Disposition: Open, Options: Non-Directory File, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000162"
"13:29:57,0173085","control.exe","17676","SetDispositionInformationEx","C:\Users\MegaComp\AppData\Local\Temp\xdn0.1\socket","SUCCESS","Flags: FILE_DISPOSITION_DELETE, FILE_DISPOSITION_POSIX_SEMANTICS, FILE_DISPOSITION_FORCE_IMAGE_SECTION_CHECK","0.0000077"
"13:29:57,0173226","control.exe","17676","CloseFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.1\socket","SUCCESS","","0.0000410"
"13:29:57,0174731","control.exe","17676","CreateFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.1","SUCCESS","Desired Access: Read Attributes, Delete, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000130"
"13:29:57,0174947","control.exe","17676","QueryAttributeTagFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.1","SUCCESS","Attributes: D, ReparseTag: 0x0","0.0000020"
"13:29:57,0175033","control.exe","17676","SetDispositionInformationEx","C:\Users\MegaComp\AppData\Local\Temp\xdn0.1","SUCCESS","Flags: FILE_DISPOSITION_DELETE, FILE_DISPOSITION_POSIX_SEMANTICS, FILE_DISPOSITION_FORCE_IMAGE_SECTION_CHECK","0.0000052"
"13:29:57,0175150","control.exe","17676","CloseFile","C:\Users\MegaComp\AppData\Local\Temp\xdn0.1","SUCCESS","","0.0000275"
"13:29:57,0176799","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 929 792, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002258"
"13:29:57,0179296","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 925 696, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001295"
"13:29:57,0180669","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 897 024, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002140"
"13:29:57,0183033","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 003 520, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0000919"
"13:29:57,0184012","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 987 136, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001744"
"13:29:57,0186041","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 36 864, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001541"
