"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Duration"
"13:25:23,4738832","exec.exe","13044","CreateFile","C:\Windows\System32\wbem\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000118"
"13:25:23,4740277","exec.exe","13044","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000120"
"13:25:23,4741965","exec.exe","13044","CreateFile","C:\Windows\System32\OpenSSH\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000155"
"13:25:23,4743736","exec.exe","13044","CreateFile","C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000149"
"13:25:23,4744886","exec.exe","13044","CreateFile","C:\Windows\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps\libwinpthread-1.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000166"
"13:25:23,4746548","exec.exe","13044","CreateFile","C:\Windows\System32\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000136"
"13:25:23,4748056","exec.exe","13044","CreateFile","C:\Windows\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000120"
"13:25:23,4749499","exec.exe","13044","CreateFile","C:\Windows\System32\wbem\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000115"
"13:25:23,4750975","exec.exe","13044","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000111"
"13:25:23,4752621","exec.exe","13044","CreateFile","C:\Windows\System32\OpenSSH\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000149"
"13:25:23,4754155","exec.exe","13044","CreateFile","C:\Program Files\nodejs\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000112"
"13:25:23,4755584","exec.exe","13044","CreateFile","C:\Program Files\Microsoft VS Code\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000112"
"13:25:23,4757091","exec.exe","13044","CreateFile","C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000109"
"13:25:23,4758516","exec.exe","13044","CreateFile","C:\Program Files\Git\cmd\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000109"
"13:25:23,4759935","exec.exe","13044","CreateFile","C:\Program Files\NVIDIA Corporation\Nsight Compute 2024.2.1\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000106"
"13:25:23,4761350","exec.exe","13044","CreateFile","C:\Program Files\Docker\Docker\resources\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000124"
"13:25:23,4762779","exec.exe","13044","CreateFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000104"
"13:25:23,4762940","exec.exe","13044","QueryBasicInformationFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","CreationTime: 17.09.2024 21:11:38, LastAccessTime: 26.12.2024 13:25:23, LastWriteTime: 07.08.2024 13:02:38, ChangeTime: 17.09.2024 21:12:02, FileAttributes: A","0.0000024"
"13:25:23,4763013","exec.exe","13044","CloseFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","","0.0000057"
"13:25:23,4764896","exec.exe","13044","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","REPARSE","Desired Access: Read","0.0000072"
"13:25:23,4765091","exec.exe","13044","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","SUCCESS","Desired Access: Read","0.0000062"
"13:25:23,4765247","exec.exe","13044","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\(Default)","SUCCESS","Type: REG_SZ, Length: 18, Data: 00060305","0.0000036"
"13:25:23,4765335","exec.exe","13044","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\000603xx","SUCCESS","Type: REG_SZ, Length: 26, Data: kernel32.dll","0.0000018"
"13:25:23,4767813","exec.exe","13044","QueryNameInformationFile","D:\Documents\C++\os_labs\4\src\build\exec.exe","SUCCESS","Name: \Documents\C++\os_labs\4\src\build\exec.exe","0.0000066"
"13:25:23,4768851","exec.exe","13044","QueryOpen","D:\Documents\C++\os_labs\4\src\build\libcontract1.dll","SUCCESS","CreationTime: 26.12.2024 13:24:47, LastAccessTime: 26.12.2024 13:24:47, LastWriteTime: 26.12.2024 13:24:47, ChangeTime: 26.12.2024 13:24:47, AllocationSize: 65 536, EndOfFile: 62 556, FileAttributes: A","0.0000051"
"13:25:23,4769491","exec.exe","13044","CreateFile","D:\Documents\C++\os_labs\4\src\build\libcontract1.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000360"
"13:25:23,4769954","exec.exe","13044","CreateFileMapping","D:\Documents\C++\os_labs\4\src\build\libcontract1.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE","0.0000023"
"13:25:23,4770039","exec.exe","13044","QueryStandardInformationFile","D:\Documents\C++\os_labs\4\src\build\libcontract1.dll","SUCCESS","AllocationSize: 65 536, EndOfFile: 62 556, NumberOfLinks: 1, DeletePending: False, Directory: False","0.0000016"
"13:25:23,4770719","exec.exe","13044","CreateFileMapping","D:\Documents\C++\os_labs\4\src\build\libcontract1.dll","SUCCESS","SyncType: SyncTypeOther","0.0000014"
"13:25:23,4771630","exec.exe","13044","Load Image","D:\Documents\C++\os_labs\4\src\build\libcontract1.dll","SUCCESS","Image Base: 0x7ffea9470000, Image Size: 0x17000","0.0000000"
"13:25:23,4772143","exec.exe","13044","CloseFile","D:\Documents\C++\os_labs\4\src\build\libcontract1.dll","SUCCESS","","0.0000063"
"13:25:51,3308072","exec.exe","13044","ReadFile","C:\Compilers\mingw64\bin\libstdc++-6.dll","SUCCESS","Offset: 435 200, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002240"
"13:25:51,3310436","exec.exe","13044","ReadFile","C:\Compilers\mingw64\bin\libstdc++-6.dll","SUCCESS","Offset: 435 200, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002026"
"13:25:51,3312771","exec.exe","13044","ReadFile","C:\Compilers\mingw64\bin\libstdc++-6.dll","SUCCESS","Offset: 414 720, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001463"
"13:25:51,3314301","exec.exe","13044","ReadFile","C:\Compilers\mingw64\bin\libstdc++-6.dll","SUCCESS","Offset: 414 720, Length: 20 480, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002339"
"13:25:53,4570490","exec.exe","13044","Thread Exit","","SUCCESS","Thread ID: 12952, User Time: 0.0000000, Kernel Time: 0.0156250","0.0000000"
"13:25:53,4570741","exec.exe","13044","Thread Exit","","SUCCESS","Thread ID: 6172, User Time: 0.0000000, Kernel Time: 0.0000000","0.0000000"
"13:26:23,4682449","exec.exe","13044","Thread Exit","","SUCCESS","Thread ID: 15980, User Time: 0.0000000, Kernel Time: 0.0156250","0.0000000"
"13:26:23,5007148","exec.exe","13044","CreateFile","C:\Windows\System32\kernel.appcore.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000134"
"13:26:23,5007362","exec.exe","13044","QueryBasicInformationFile","C:\Windows\System32\kernel.appcore.dll","SUCCESS","CreationTime: 18.12.2023 14:57:47, LastAccessTime: 26.12.2024 13:26:22, LastWriteTime: 18.12.2023 14:57:47, ChangeTime: 11.12.2024 6:57:23, FileAttributes: A","0.0000027"
"13:26:23,5007449","exec.exe","13044","CloseFile","C:\Windows\System32\kernel.appcore.dll","SUCCESS","","0.0000080"
"13:26:23,5008395","exec.exe","13044","CreateFile","C:\Windows\System32\kernel.appcore.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000197"
"13:26:23,5008709","exec.exe","13044","CreateFileMapping","C:\Windows\System32\kernel.appcore.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE","0.0000033"
"13:26:23,5008879","exec.exe","13044","CreateFileMapping","C:\Windows\System32\kernel.appcore.dll","SUCCESS","SyncType: SyncTypeOther","0.0000011"
"13:26:23,5010223","exec.exe","13044","Load Image","C:\Windows\System32\kernel.appcore.dll","SUCCESS","Image Base: 0x7ffecccf0000, Image Size: 0x12000","0.0000000"
"13:26:23,5011508","exec.exe","13044","Load Image","C:\Windows\System32\msvcrt.dll","SUCCESS","Image Base: 0x7ffed0d70000, Image Size: 0x9e000","0.0000000"
"13:26:23,5012262","exec.exe","13044","Thread Create","","SUCCESS","Thread ID: 17288","0.0000000"
"13:26:23,5013318","exec.exe","13044","Load Image","C:\Windows\System32\rpcrt4.dll","SUCCESS","Image Base: 0x7ffed0c40000, Image Size: 0x123000","0.0000000"
"13:26:23,5014431","exec.exe","13044","CloseFile","C:\Windows\System32\kernel.appcore.dll","SUCCESS","","0.0000077"
"13:26:23,5015455","exec.exe","13044","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value, Enumerate Sub Keys","0.0000075"
"13:26:23,5015600","exec.exe","13044","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys","0.0000051"
"13:26:23,5015714","exec.exe","13044","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies","NAME NOT FOUND","Length: 24","0.0000029"
"13:26:23,5015809","exec.exe","13044","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","","0.0000011"
"13:26:23,5016576","exec.exe","13044","Thread Exit","","SUCCESS","Thread ID: 17288, User Time: 0.0000000, Kernel Time: 0.0000000","0.0000000"
"13:26:23,5017074","exec.exe","13044","RegQueryValue","HKLM\System\CurrentControlSet\Control\Notifications\418A073AA3BC8075","BUFFER TOO SMALL","Length: 0","0.0000335"
"13:26:23,5017474","exec.exe","13044","RegQueryValue","HKLM\System\CurrentControlSet\Control\Notifications\418A073AA3BC8075","SUCCESS","Type: REG_BINARY, Length: 364, Data: 01 00 04 80 00 00 00 00 00 00 00 00 00 00 00 00","0.0000271"
"13:26:23,5018001","exec.exe","13044","Thread Exit","","SUCCESS","Thread ID: 16372, User Time: 0.0000000, Kernel Time: 0.0000000","0.0000000"
"13:26:23,5020915","exec.exe","13044","Process Exit","","SUCCESS","Exit Status: 0, User Time: 0.0000000 seconds, Kernel Time: 0.0312500 seconds, Private Bytes: 901 120, Peak Private Bytes: 901 120, Working Set: 4 718 592, Peak Working Set: 4 722 688","0.0000000"
"13:26:23,5021081","exec.exe","13044","RegOpenKey","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3625250397-663208371-1183754527-1001","SUCCESS","Desired Access: All Access","0.0000054"
"13:26:23,5021177","exec.exe","13044","RegQueryValue","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3625250397-663208371-1183754527-1001\\Device\HarddiskVolume2\Documents\C++\os_labs\4\src\build\exec.exe","NAME NOT FOUND","Length: 40","0.0000084"
"13:26:23,5021301","exec.exe","13044","RegCloseKey","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3625250397-663208371-1183754527-1001","SUCCESS","","0.0000015"
"13:26:23,5021542","exec.exe","13044","CloseFile","D:\Documents\C++\os_labs\4\src\build","SUCCESS","","0.0000076"
"13:26:23,5022004","exec.exe","13044","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","","0.0000014"
"13:26:23,5022054","exec.exe","13044","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","SUCCESS","","0.0000011"
