"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Duration"
"13:12:59,9128991","main.exe","816","CreateFile","C:\Program Files\Razer\ChromaBroadcast\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000171"
"13:12:59,9129403","main.exe","816","CreateFile","C:\Program Files\Microsoft VS Code\bin\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000113"
"13:12:59,9130703","main.exe","816","CreateFile","C:\Windows\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000133"
"13:12:59,9130915","main.exe","816","CreateFile","C:\Windows\System32\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000154"
"13:12:59,9131078","main.exe","816","CreateFile","C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000122"
"13:12:59,9132412","main.exe","816","CreateFile","C:\Windows\System32\wbem\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000136"
"13:12:59,9132741","main.exe","816","CreateFile","C:\Windows\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000131"
"13:12:59,9132779","main.exe","816","CreateFile","C:\Program Files\Git\cmd\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000124"
"13:12:59,9134167","main.exe","816","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000118"
"13:12:59,9134678","main.exe","816","CreateFile","C:\Windows\System32\wbem\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000137"
"13:12:59,9134891","main.exe","816","CreateFile","C:\Program Files\NVIDIA Corporation\Nsight Compute 2024.2.1\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000137"
"13:12:59,9136082","main.exe","816","CreateFile","C:\Windows\System32\OpenSSH\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000168"
"13:12:59,9136396","main.exe","816","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000123"
"13:12:59,9136644","main.exe","816","CreateFile","C:\Program Files\Docker\Docker\resources\bin\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000122"
"13:12:59,9138159","main.exe","816","CreateFile","C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000169"
"13:12:59,9138369","main.exe","816","CreateFile","C:\Compilers\mingw64\bin\libgcc_s_seh-1.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000121"
"13:12:59,9138442","main.exe","816","CreateFile","C:\Windows\System32\OpenSSH\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000164"
"13:12:59,9138552","main.exe","816","QueryBasicInformationFile","C:\Compilers\mingw64\bin\libgcc_s_seh-1.dll","SUCCESS","CreationTime: 17.09.2024 21:11:37, LastAccessTime: 26.12.2024 13:12:59, LastWriteTime: 07.08.2024 13:02:40, ChangeTime: 17.09.2024 21:12:02, FileAttributes: A","0.0000034"
"13:12:59,9138641","main.exe","816","CloseFile","C:\Compilers\mingw64\bin\libgcc_s_seh-1.dll","SUCCESS","","0.0000071"
"13:12:59,9139437","main.exe","816","CreateFile","C:\Windows\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps\libwinpthread-1.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000179"
"13:12:59,9140311","main.exe","816","CreateFile","C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000176"
"13:12:59,9141204","main.exe","816","CreateFile","C:\Windows\System32\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000134"
"13:12:59,9141672","main.exe","816","CreateFile","C:\Windows\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps\libwinpthread-1.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000158"
"13:12:59,9142865","main.exe","816","CreateFile","C:\Windows\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000124"
"13:12:59,9143420","main.exe","816","CreateFile","C:\Windows\System32\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000141"
"13:12:59,9144526","main.exe","816","CreateFile","C:\Windows\System32\wbem\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000129"
"13:12:59,9145247","main.exe","816","CreateFile","C:\Windows\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000146"
"13:12:59,9146128","main.exe","816","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000115"
"13:12:59,9147018","main.exe","816","CreateFile","C:\Windows\System32\wbem\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000130"
"13:12:59,9148043","main.exe","816","CreateFile","C:\Windows\System32\OpenSSH\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000157"
"13:12:59,9148601","main.exe","816","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000114"
"13:12:59,9149680","main.exe","816","CreateFile","C:\Program Files\nodejs\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000118"
"13:12:59,9150456","main.exe","816","CreateFile","C:\Windows\System32\OpenSSH\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000154"
"13:12:59,9151361","main.exe","816","CreateFile","C:\Program Files\Microsoft VS Code\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000109"
"13:12:59,9152125","main.exe","816","CreateFile","C:\Program Files\nodejs\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000128"
"13:12:59,9152978","main.exe","816","CreateFile","C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000112"
"13:12:59,9153755","main.exe","816","CreateFile","C:\Program Files\Microsoft VS Code\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000112"
"13:12:59,9154530","main.exe","816","CreateFile","C:\Program Files\Git\cmd\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000118"
"13:12:59,9155323","main.exe","816","CreateFile","C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000111"
"13:12:59,9156119","main.exe","816","CreateFile","C:\Program Files\NVIDIA Corporation\Nsight Compute 2024.2.1\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000114"
"13:12:59,9157135","main.exe","816","CreateFile","C:\Program Files\Git\cmd\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000128"
"13:12:59,9157682","main.exe","816","CreateFile","C:\Program Files\Docker\Docker\resources\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000129"
"13:12:59,9158796","main.exe","816","CreateFile","C:\Program Files\NVIDIA Corporation\Nsight Compute 2024.2.1\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000125"
"13:12:59,9159317","main.exe","816","CreateFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000142"
"13:12:59,9159520","main.exe","816","QueryBasicInformationFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","CreationTime: 17.09.2024 21:11:38, LastAccessTime: 26.12.2024 13:12:54, LastWriteTime: 07.08.2024 13:02:38, ChangeTime: 17.09.2024 21:12:02, FileAttributes: A","0.0000029"
"13:12:59,9159600","main.exe","816","CloseFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","","0.0000063"
"13:12:59,9160526","main.exe","816","CreateFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000198"
"13:12:59,9160846","main.exe","816","CreateFileMapping","C:\Compilers\mingw64\bin\libwinpthread-1.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE","0.0000032"
"13:12:59,9161066","main.exe","816","CreateFile","C:\Program Files\Docker\Docker\resources\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000168"
"13:12:59,9161299","main.exe","816","CreateFileMapping","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","SyncType: SyncTypeOther","0.0000016"
"13:12:59,9162746","main.exe","816","CreateFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000111"
"13:12:59,9162904","main.exe","816","Load Image","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","Image Base: 0x7ffea6410000, Image Size: 0x20000","0.0000000"
"13:12:59,9162919","main.exe","816","QueryBasicInformationFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","CreationTime: 17.09.2024 21:11:38, LastAccessTime: 26.12.2024 13:12:54, LastWriteTime: 07.08.2024 13:02:38, ChangeTime: 17.09.2024 21:12:02, FileAttributes: A","0.0000022"
"13:12:59,9162998","main.exe","816","CloseFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","","0.0000066"
"13:12:59,9163375","main.exe","816","CloseFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","","0.0000087"
"13:12:59,9165398","main.exe","816","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","REPARSE","Desired Access: Read","0.0000083"
"13:12:59,9165552","main.exe","816","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","SUCCESS","Desired Access: Read","0.0000061"
"13:12:59,9165704","main.exe","816","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\(Default)","SUCCESS","Type: REG_SZ, Length: 18, Data: 00060305","0.0000034"
"13:12:59,9165793","main.exe","816","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\000603xx","SUCCESS","Type: REG_SZ, Length: 26, Data: kernel32.dll","0.0000024"
"13:12:59,9168386","main.exe","816","QueryNameInformationFile","D:\Documents\C++\os_labs\1\src\build\main.exe","SUCCESS","Name: \Documents\C++\os_labs\1\src\build\main.exe","0.0000046"
"13:13:08,9977159","main.exe","816","CreateFile","D:\Documents\C++\os_labs\1\src\build\file.txt","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","0.0000444"
"13:13:08,9978696","main.exe","816","QueryOpen","D:\Documents\C++\os_labs\1\src\build\child.exe","SUCCESS","CreationTime: 26.12.2024 13:12:53, LastAccessTime: 26.12.2024 13:12:53, LastWriteTime: 26.12.2024 13:12:53, ChangeTime: 26.12.2024 13:12:53, AllocationSize: 73 728, EndOfFile: 69 902, FileAttributes: A","0.0000049"
"13:13:08,9979305","main.exe","816","QueryOpen","D:\Documents\C++\os_labs\1\src\build\child.exe","SUCCESS","CreationTime: 26.12.2024 13:12:53, LastAccessTime: 26.12.2024 13:12:53, LastWriteTime: 26.12.2024 13:12:53, ChangeTime: 26.12.2024 13:12:53, AllocationSize: 73 728, EndOfFile: 69 902, FileAttributes: A","0.0000038"
"13:13:08,9980946","main.exe","816","Load Image","C:\Windows\System32\sechost.dll","SUCCESS","Image Base: 0x7ffecee70000, Image Size: 0x9f000","0.0000000"
"13:13:08,9982488","main.exe","816","Load Image","C:\Windows\System32\rpcrt4.dll","SUCCESS","Image Base: 0x7ffed0c40000, Image Size: 0x123000","0.0000000"
"13:13:08,9983878","main.exe","816","Load Image","C:\Windows\System32\bcrypt.dll","SUCCESS","Image Base: 0x7ffece4f0000, Image Size: 0x27000","0.0000000"
"13:13:08,9986392","main.exe","816","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys","0.0000110"
"13:13:08,9986567","main.exe","816","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\child.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys","0.0000040"
"13:13:08,9986661","main.exe","816","RegOpenKey","HKLM\Software\Microsoft\Wow64\x86\xtajit","NAME NOT FOUND","Desired Access: Query Value","0.0000040"
"13:13:08,9987580","main.exe","816","CreateFile","D:\Documents\C++\os_labs\1\src\build\child.exe","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0158370"
"13:13:08,9988119","main.exe","816","QueryBasicInformationFile","D:\Documents\C++\os_labs\1\src\build\child.exe","SUCCESS","CreationTime: 26.12.2024 13:12:53, LastAccessTime: 26.12.2024 13:12:53, LastWriteTime: 26.12.2024 13:12:53, ChangeTime: 26.12.2024 13:12:53, FileAttributes: A","0.0000035"
"13:13:08,9988246","main.exe","816","FileSystemControl","D:\Documents\C++\os_labs\1\src\build\child.exe","INVALID DEVICE REQUEST","Control: 0x90390 (Device:0x9 Function:228 Method: 0)","0.0000045"
"13:13:08,9988365","main.exe","816","QueryAttributeInformationVolume","D:\Documents\C++\os_labs\1\src\build\child.exe","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS","0.0000014"
"13:13:09,0146155","main.exe","816","CreateFileMapping","D:\Documents\C++\os_labs\1\src\build\child.exe","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE","0.0000048"
"13:13:09,0146280","main.exe","816","QueryStandardInformationFile","D:\Documents\C++\os_labs\1\src\build\child.exe","SUCCESS","AllocationSize: 73 728, EndOfFile: 69 902, NumberOfLinks: 1, DeletePending: False, Directory: False","0.0000027"
"13:13:09,0147104","main.exe","816","CreateFileMapping","D:\Documents\C++\os_labs\1\src\build\child.exe","SUCCESS","SyncType: SyncTypeOther","0.0000025"
"13:13:09,0147412","main.exe","816","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\child.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys","0.0000075"
"13:13:09,0147763","main.exe","816","QuerySecurityFile","D:\Documents\C++\os_labs\1\src\build\child.exe","SUCCESS","Information: Label","0.0000033"
"13:13:09,0148114","main.exe","816","QueryNameInformationFile","D:\Documents\C++\os_labs\1\src\build\child.exe","SUCCESS","Name: \Documents\C++\os_labs\1\src\build\child.exe","0.0000025"
"13:13:09,0202736","main.exe","816","WriteFile","C:\Program Files\Riot Vanguard\Logs\vgk_2024-12-26_12-00-07.log","SUCCESS","Offset: 134 058, Length: 112","0.0000147"
"13:13:09,0202970","main.exe","816","FlushBuffersFile","C:\Program Files\Riot Vanguard\Logs\vgk_2024-12-26_12-00-07.log","SUCCESS","","0.0005713"
"13:13:09,0203136","main.exe","816","WriteFile","C:\Program Files\Riot Vanguard\Logs\vgk_2024-12-26_12-00-07.log","SUCCESS","Offset: 131 072, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001852"
"13:13:09,0209562","main.exe","816","RegOpenKey","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3625250397-663208371-1183754527-1001","SUCCESS","Desired Access: All Access","0.0000079"
"13:13:09,0209720","main.exe","816","RegQueryValue","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3625250397-663208371-1183754527-1001\\Device\HarddiskVolume2\Documents\C++\os_labs\1\src\build\child.exe","NAME NOT FOUND","Length: 40","0.0000073"
"13:13:09,0209871","main.exe","816","RegCloseKey","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3625250397-663208371-1183754527-1001","SUCCESS","","0.0000015"
"13:13:09,0209966","main.exe","816","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager\BAM","REPARSE","Desired Access: Query Value","0.0000046"
"13:13:09,0210064","main.exe","816","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\BAM","NAME NOT FOUND","Desired Access: Query Value","0.0000035"
"13:13:09,0210370","main.exe","816","Process Create","D:\Documents\C++\os_labs\1\src\build\child.exe","SUCCESS","PID: 12976, Command line: child.exe","0.0000000"
"13:13:09,0210834","main.exe","816","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\AppCertDlls","REPARSE","Desired Access: Query Value","0.0000038"
"13:13:09,0210911","main.exe","816","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\AppCertDlls","NAME NOT FOUND","Desired Access: Query Value","0.0000026"
"13:13:09,0211057","main.exe","816","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","REPARSE","Desired Access: Query Value, Set Value","0.0000026"
"13:13:09,0211122","main.exe","816","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","NAME NOT FOUND","Desired Access: Query Value, Set Value","0.0000035"
"13:13:09,0211200","main.exe","816","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers","SUCCESS","Desired Access: Query Value","0.0000070"
"13:13:09,0211316","main.exe","816","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers\TransparentEnabled","NAME NOT FOUND","Length: 80","0.0000024"
"13:13:09,0211373","main.exe","816","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers\AuthenticodeEnabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","0.0000017"
"13:13:09,0211439","main.exe","816","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers","SUCCESS","","0.0000017"
"13:13:09,0211536","main.exe","816","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers","NAME NOT FOUND","Desired Access: Query Value","0.0000048"
"13:13:09,0211970","main.exe","816","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","Desired Access: Query Value","0.0000055"
"13:13:09,0212079","main.exe","816","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache","SUCCESS","Type: REG_SZ, Length: 120, Data: C:\Users\MegaComp\AppData\Local\Microsoft\Windows\INetCache","0.0000034"
"13:13:09,0212170","main.exe","816","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","","0.0000012"
"13:13:09,0212256","main.exe","816","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion","SUCCESS","Desired Access: Enumerate Sub Keys","0.0000039"
"13:13:09,0212348","main.exe","816","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Query Value","0.0000032"
"13:13:09,0212440","main.exe","816","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\D:\Documents\C++\os_labs\1\src\build\child.exe","NAME NOT FOUND","Length: 16","0.0000033"
"13:13:09,0212518","main.exe","816","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","","0.0000011"
"13:13:09,0212681","main.exe","816","QuerySecurityFile","D:\Documents\C++\os_labs\1\src\build\child.exe","SUCCESS","Information: Owner, Group, DACL, SACL, Label, Attribute, Process Trust Label, 0x100","0.0000036"
"13:13:09,0213807","main.exe","816","CreateFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened","0.0000294"
"13:13:09,0214297","main.exe","816","QueryBasicInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","CreationTime: 13.11.2024 19:43:28, LastAccessTime: 26.12.2024 13:12:59, LastWriteTime: 13.11.2024 19:43:28, ChangeTime: 13.11.2024 22:29:25, FileAttributes: A","0.0000024"
"13:13:09,0214377","main.exe","816","CloseFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","","0.0000064"
"13:13:09,0214611","main.exe","816","QueryBasicInformationFile","D:\Documents\C++\os_labs\1\src\build\child.exe","SUCCESS","CreationTime: 26.12.2024 13:12:53, LastAccessTime: 26.12.2024 13:12:53, LastWriteTime: 26.12.2024 13:12:53, ChangeTime: 26.12.2024 13:12:53, FileAttributes: A","0.0000015"
"13:13:09,0214901","main.exe","816","QueryBasicInformationFile","D:\Documents\C++\os_labs\1\src\build\child.exe","SUCCESS","CreationTime: 26.12.2024 13:12:53, LastAccessTime: 26.12.2024 13:12:53, LastWriteTime: 26.12.2024 13:12:53, ChangeTime: 26.12.2024 13:12:53, FileAttributes: A","0.0000010"
"13:13:09,0215006","main.exe","816","QueryNameInformationFile","D:\Documents\C++\os_labs\1\src\build\child.exe","SUCCESS","Name: \Documents\C++\os_labs\1\src\build\child.exe","0.0000021"
"13:13:09,0216098","main.exe","816","CreateFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000153"
"13:13:09,0216395","main.exe","816","QueryStandardInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","AllocationSize: 4 075 520, EndOfFile: 4 075 290, NumberOfLinks: 2, DeletePending: False, Directory: False","0.0000019"
